Id,ManagementAreaId,SampleDate,Fat,Protein,ES,EQ,Bacteria,SomaticCellCount,Urea,FreezingPoint,Breed,Species,Target
3163,1902,2023-05-22,4.1,3.68,13.02,7.78,38,1220,572.0,0.559,Malagueña,Cabra,Treatment
3164,1902,2023-05-24,4.33,3.73,13.34,8.06,33,1537,575.0,0.561,Malagueña,Cabra,Treatment
3165,1905,2023-05-25,4.56,3.8,13.85,8.36,71,2246,519.0,0.567,Murciano-granadina,Cabra,Treatment
3166,1905,2023-05-27,4.64,3.9,14.0,8.54,93,2407,487.0,0.567,Murciano-granadina,Cabra,Treatment
3173,1893,2023-05-29,3.38,3.39,8.41,6.77,10,1667,592.0,0.552,Payoya,Cabra,Treatment
3202,1911,2023-06-02,4.38,3.27,7.65,7.65,41,1806,496.0,0.568,Murciano-granadina,Cabra,Treatment
3264,1911,2023-06-10,4.38,3.3,7.68,7.68,71,1973,472.0,0.573,Murciano-granadina,Cabra,Treatment
3294,1902,2023-06-13,4.03,3.27,12.38,7.3,31,1715,605.0,0.554,Malagueña,Cabra,Veterinarian intervention
3295,1911,2023-06-16,4.49,3.35,7.84,7.84,45,2282,474.0,0.569,Murciano-granadina,Cabra,Treatment
3296,1912,2023-06-15,4.76,3.35,8.11,8.11,79,1778,574.0,0.557,Murciano-granadina,Cabra,Treatment
3297,1898,2023-06-19,3.92,3.45,7.37,7.37,28,1967,0.0,0.573,Florida,Cabra,Treatment
3298,1898,2023-06-17,3.92,3.49,7.41,7.41,0,2039,0.0,0.572,Florida,Cabra,Treatment
3299,1903,2023-06-16,4.24,3.19,7.43,7.43,57,1090,531.0,0.547,Malagueña,Cabra,Treatment
3300,1911,2023-06-18,4.63,3.47,8.1,8.1,89,2020,479.0,0.569,Murciano-granadina,Cabra,Treatment
3311,1912,2023-06-18,4.78,3.41,8.19,8.190000000000001,0,1926,558.0,0.559,Murciano-granadina,Cabra,Treatment
3312,1867,2023-06-17,5.87,4.64,10.2,10.51,36,1045,0.0,0.575,Assaf,Oveja,Treatment
3313,1911,2023-06-20,4.51,3.43,7.94,7.9399999999999995,128,1936,482.0,0.564,Murciano-granadina,Cabra,Veterinarian intervention
3314,1905,2023-06-20,4.63,3.79,13.76,8.42,0,1975,575.0,0.564,Murciano-granadina,Cabra,Treatment
3319,1867,2023-06-22,5.97,4.77,10.54,10.739999999999998,67,1030,0.0,0.581,Assaf,Oveja,Treatment
3320,1867,2023-06-20,6.16,4.71,10.45,10.870000000000001,21,1012,0.0,0.58,Assaf,Oveja,Treatment
3321,1892,2023-06-19,4.87,3.3,8.57,8.17,22,838,553.0,0.54,Payoya,Cabra,Treatment
3322,1893,2023-06-20,3.57,3.23,8.21,6.8,47,2391,652.0,0.562,Payoya,Cabra,Veterinarian intervention
3323,1911,2023-06-22,4.69,3.45,8.14,8.14,194,2284,508.0,0.567,Murciano-granadina,Cabra,Veterinarian intervention
3325,1901,2023-06-19,4.0,3.68,12.85,7.68,39,2338,572.0,0.566,Malagueña,Cabra,Veterinarian intervention
3326,1901,2023-06-21,4.09,3.61,12.79,7.7,46,3197,568.0,0.563,Malagueña,Cabra,Veterinarian intervention
3327,1902,2023-06-19,4.11,3.27,12.49,7.38,36,1999,567.0,0.558,Malagueña,Cabra,Veterinarian intervention
3328,1902,2023-06-21,4.05,3.29,12.5,7.34,73,2112,578.0,0.561,Malagueña,Cabra,Treatment
3329,1905,2023-06-22,4.69,3.81,13.84,8.5,52,3083,513.0,0.565,Murciano-granadina,Cabra,Veterinarian intervention
3330,1524,2023-06-22,3.85,3.33,7.18,7.18,296,2705,557.0,0.551,Florida,Cabra,Veterinarian intervention
3331,1898,2023-06-23,3.91,3.41,7.32,7.32,57,2461,0.0,0.574,Florida,Cabra,Treatment
3332,1903,2023-06-22,4.31,3.29,7.6,7.6,54,1358,651.0,0.564,Malagueña,Cabra,Treatment
3335,1912,2023-06-24,5.0,3.45,8.45,8.45,242,1663,625.0,0.56,Murciano-granadina,Cabra,Veterinarian intervention
3338,1905,2023-06-24,4.77,3.83,14.02,8.6,56,2751,516.0,0.572,Murciano-granadina,Cabra,Veterinarian intervention
3339,1524,2023-06-27,3.9,3.22,7.12,7.12,127,2316,475.0,0.541,Florida,Cabra,Treatment
3203,1524,2023-06-05,3.88,3.51,7.39,7.39,37,2647,591.0,0.544,Florida,Cabra,Treatment
3204,1524,2023-06-03,3.88,3.49,7.37,7.37,34,2235,600.0,0.549,Florida,Cabra,Veterinarian intervention
3205,1898,2023-06-05,3.99,3.47,7.46,7.460000000000001,0,2437,475.0,0.569,Florida,Cabra,Veterinarian intervention
3206,1898,2023-06-03,3.98,3.55,7.53,7.529999999999999,0,2234,472.0,0.563,Florida,Cabra,Veterinarian intervention
3207,1911,2023-06-04,4.42,3.23,7.65,7.65,36,1517,447.0,0.569,Murciano-granadina,Cabra,Treatment
3248,1903,2023-06-06,4.49,3.3,7.79,7.79,28,1296,496.0,0.556,Malagueña,Cabra,Treatment
3249,1898,2023-06-07,4.0,3.49,7.49,7.49,31,2001,0.0,0.567,Florida,Cabra,Treatment
3250,1912,2023-06-06,4.86,3.3,8.16,8.16,48,1342,531.0,0.554,Murciano-granadina,Cabra,Treatment
3262,1898,2023-06-09,4.07,3.43,7.5,7.5,0,1932,0.0,0.572,Florida,Cabra,Treatment
3263,1912,2023-06-09,4.85,3.31,8.16,8.16,68,1369,539.0,0.56,Murciano-granadina,Cabra,Treatment
3265,1898,2023-06-11,3.98,3.51,7.49,7.49,37,1990,0.0,0.573,Florida,Cabra,Treatment
3266,1903,2023-06-10,4.35,3.32,7.67,7.67,47,1208,515.0,0.56,Malagueña,Cabra,Treatment
3267,1903,2023-06-08,4.02,3.46,7.48,7.4799999999999995,2636,931,495.0,0.573,Malagueña,Cabra,Veterinarian intervention
3268,1911,2023-06-12,4.41,3.31,7.72,7.720000000000001,45,1845,447.0,0.571,Murciano-granadina,Cabra,Treatment
3269,1912,2023-06-12,4.72,3.32,8.04,8.04,117,1754,495.0,0.562,Murciano-granadina,Cabra,Veterinarian intervention
3271,1524,2023-06-13,4.06,3.43,7.49,7.49,79,2845,518.0,0.563,Florida,Cabra,Treatment
3272,1524,2023-06-11,3.95,3.47,7.42,7.42,20,3082,561.0,0.558,Florida,Cabra,Treatment
3273,1524,2023-06-09,3.94,3.43,7.37,7.37,145,2718,591.0,0.56,Florida,Cabra,Treatment
3274,1867,2023-06-13,6.49,4.88,10.51,11.370000000000001,44,950,0.0,0.582,Assaf,Oveja,Treatment
3275,1867,2023-06-10,6.23,4.89,10.53,11.120000000000001,53,890,0.0,0.582,Assaf,Oveja,Treatment
3276,1892,2023-06-12,4.4,3.41,8.87,7.8100000000000005,14,1226,548.0,0.564,Payoya,Cabra,Treatment
3277,1893,2023-06-13,3.59,3.35,8.43,6.9399999999999995,16,2309,619.0,0.572,Payoya,Cabra,Veterinarian intervention
3278,1898,2023-06-13,4.03,3.46,7.49,7.49,0,1934,0.0,0.571,Florida,Cabra,Treatment
3279,1903,2023-06-12,4.36,3.28,7.64,7.640000000000001,51,1201,486.0,0.568,Malagueña,Cabra,Treatment
3282,1901,2023-06-07,4.03,3.36,12.51,7.39,23,2134,570.0,0.555,Malagueña,Cabra,Treatment
3283,1901,2023-06-09,4.09,3.47,12.63,7.56,42,3068,651.0,0.558,Malagueña,Cabra,Veterinarian intervention
3284,1901,2023-06-11,4.04,3.48,12.58,7.52,35,2842,630.0,0.561,Malagueña,Cabra,Veterinarian intervention
3285,1902,2023-06-07,4.29,3.48,12.95,7.77,79,1911,597.0,0.558,Malagueña,Cabra,Treatment
3286,1902,2023-06-09,4.32,3.4,12.88,7.72,111,1567,617.0,0.553,Malagueña,Cabra,Veterinarian intervention
3287,1902,2023-06-11,4.3,3.35,12.8,7.65,34,1663,651.0,0.555,Malagueña,Cabra,Treatment
3288,1905,2023-06-12,4.29,3.83,13.49,8.12,0,2034,509.0,0.567,Murciano-granadina,Cabra,Treatment
3301,1524,2023-06-19,4.05,3.37,7.42,7.42,238,2318,545.0,0.557,Florida,Cabra,Veterinarian intervention
3302,1524,2023-06-17,4.11,3.39,7.5,7.5,147,2562,555.0,0.556,Florida,Cabra,Treatment
3315,1898,2023-06-21,3.81,3.45,7.26,7.26,0,1800,0.0,0.573,Florida,Cabra,Treatment
3208,1894,2023-05-14,3.64,3.19,8.37,6.83,14,2556,468.0,0.561,Payoya,Cabra,Veterinarian intervention
3209,1894,2023-05-19,3.67,3.22,8.45,6.890000000000001,27,2429,419.0,0.562,Payoya,Cabra,Veterinarian intervention
3210,1894,2023-05-24,4.0,3.26,8.45,7.26,36,2791,468.0,0.558,Payoya,Cabra,Veterinarian intervention
3211,1894,2023-05-26,3.81,3.27,8.44,7.08,36,2928,421.0,0.557,Payoya,Cabra,Veterinarian intervention
3212,1894,2023-05-29,3.98,3.31,8.56,7.29,21,3593,435.0,0.559,Payoya,Cabra,Veterinarian intervention
3213,1906,2023-05-15,4.32,3.29,8.73,7.61,126,1004,523.0,0.556,Malagueña,Cabra,Veterinarian intervention
3214,1906,2023-05-17,4.28,3.31,8.7,7.59,69,724,552.0,0.558,Malagueña,Cabra,Treatment
3215,1906,2023-05-23,4.35,3.42,8.77,7.77,47,1987,598.0,0.557,Malagueña,Cabra,Treatment
3216,1906,2023-05-25,4.28,3.37,8.78,7.65,57,1283,609.0,0.557,Malagueña,Cabra,Treatment
3217,1906,2023-05-29,4.18,3.32,8.76,7.5,51,1503,528.0,0.56,Malagueña,Cabra,Treatment
3218,1910,2023-05-15,3.96,3.23,8.83,7.1899999999999995,113,941,478.0,0.568,Florida,Cabra,Veterinarian intervention
3219,1910,2023-05-21,4.18,3.27,8.82,7.449999999999999,173,1104,486.0,0.568,Florida,Cabra,Veterinarian intervention
3220,1910,2023-05-24,4.0,3.33,8.88,7.33,110,997,496.0,0.567,Florida,Cabra,Veterinarian intervention
3221,1910,2023-05-27,3.79,3.31,8.93,7.1,500,1145,471.0,0.571,Florida,Cabra,Veterinarian intervention
3222,1910,2023-05-30,3.87,3.3,8.86,7.17,797,1055,499.0,0.569,Florida,Cabra,Veterinarian intervention
3223,1908,2023-05-15,4.06,3.32,8.65,7.379999999999999,1066,1695,482.0,0.576,Florida,Cabra,Veterinarian intervention
3224,1908,2023-05-18,4.04,3.34,8.6,7.38,239,1319,601.0,0.563,Florida,Cabra,Veterinarian intervention
3225,1908,2023-05-25,4.45,3.43,8.69,7.880000000000001,212,2289,592.0,0.563,Florida,Cabra,Veterinarian intervention
3226,1908,2023-05-25,4.51,3.41,8.67,7.92,121,3171,472.0,0.565,Florida,Cabra,Veterinarian intervention
3227,1908,2023-05-30,4.59,3.5,8.79,8.09,791,2756,463.0,0.571,Florida,Cabra,Veterinarian intervention
3228,1909,2023-05-15,4.0,3.32,8.55,7.32,41,1985,564.0,0.564,Florida,Cabra,Treatment
3229,1909,2023-05-19,4.7,3.32,8.52,8.02,51,1782,571.0,0.564,Florida,Cabra,Treatment
3230,1909,2023-05-23,4.17,3.37,8.56,7.54,39,2057,532.0,0.564,Florida,Cabra,Treatment
3231,1909,2023-05-27,4.38,3.41,8.73,7.79,44,1976,476.0,0.566,Florida,Cabra,Treatment
3232,1909,2023-05-29,4.34,3.44,8.7,7.779999999999999,90,2883,466.0,0.569,Florida,Cabra,Veterinarian intervention
3233,1907,2023-05-15,3.81,3.4,8.68,7.21,12,608,656.0,0.568,Malagueña,Cabra,Treatment
3234,1907,2023-05-19,3.79,3.36,8.56,7.15,14,629,636.0,0.566,Malagueña,Cabra,Treatment
3235,1907,2023-05-23,3.92,3.34,8.54,7.26,10,994,649.0,0.559,Malagueña,Cabra,Treatment
3236,1907,2023-05-27,4.12,3.35,8.6,7.470000000000001,13,770,708.0,0.558,Malagueña,Cabra,Treatment
3237,1907,2023-05-29,4.25,3.34,8.56,7.59,9,767,670.0,0.558,Malagueña,Cabra,Treatment
3280,1911,2023-06-14,4.56,3.42,7.98,7.9799999999999995,0,2400,511.0,0.565,Murciano-granadina,Cabra,Treatment
3305,1901,2023-06-15,4.4,3.63,13.07,8.03,71,5001,577.0,0.56,Malagueña,Cabra,Veterinarian intervention
3306,1901,2023-06-17,4.0,3.64,12.61,7.64,16,4594,594.0,0.558,Malagueña,Cabra,Veterinarian intervention
3307,1902,2023-06-15,4.0,3.28,12.43,7.28,36,1863,568.0,0.555,Malagueña,Cabra,Veterinarian intervention
3308,1902,2023-06-17,4.02,3.28,12.35,7.3,20,1673,613.0,0.552,Malagueña,Cabra,Veterinarian intervention
3309,1905,2023-06-16,4.48,3.88,13.6,8.36,0,2777,592.0,0.557,Murciano-granadina,Cabra,Veterinarian intervention
3310,1905,2023-06-18,4.67,3.84,13.83,8.51,53,2599,593.0,0.564,Murciano-granadina,Cabra,Veterinarian intervention
3251,1524,2023-06-07,4.62,3.47,8.09,8.09,69,3602,534.0,0.554,Florida,Cabra,Veterinarian intervention
3252,1867,2023-06-08,5.83,4.72,10.37,10.55,42,800,0.0,0.581,Assaf,Oveja,Treatment
3253,1867,2023-06-06,6.3,4.73,10.43,11.030000000000001,30,874,0.0,0.588,Assaf,Oveja,Treatment
3254,1892,2023-06-05,4.14,3.43,8.85,7.57,22,1676,561.0,0.559,Payoya,Cabra,Treatment
3255,1893,2023-06-06,3.68,3.27,8.3,6.95,46,1871,580.0,0.559,Payoya,Cabra,Treatment
3256,1911,2023-06-08,4.31,3.31,7.62,7.619999999999999,56,1720,431.0,0.567,Murciano-granadina,Cabra,Treatment
3316,1903,2023-06-20,4.2,3.3,7.5,7.5,68,1183,616.0,0.559,Malagueña,Cabra,Treatment
3317,1903,2023-06-19,3.82,3.11,6.93,6.93,39,870,557.0,0.519,Malagueña,Cabra,Treatment
3318,1912,2023-06-21,4.81,3.49,8.3,8.3,100,1618,584.0,0.557,Murciano-granadina,Cabra,Veterinarian intervention
3333,1898,2023-06-25,3.64,3.45,7.09,7.09,0,2552,0.0,0.578,Florida,Cabra,Veterinarian intervention
3334,1903,2023-06-24,4.17,3.31,7.48,7.48,51,1740,598.0,0.56,Malagueña,Cabra,Treatment
3340,1867,2023-06-24,5.97,4.66,10.4,10.629999999999999,22,853,0.0,0.573,Assaf,Oveja,Treatment
3341,1898,2023-06-27,3.75,3.42,7.17,7.17,51,2191,0.0,0.572,Florida,Cabra,Treatment
3342,1894,2023-06-01,4.06,3.3,8.51,7.359999999999999,23,3361,400.0,0.56,Payoya,Cabra,Veterinarian intervention
3343,1894,2023-06-04,3.89,3.27,8.44,7.16,151,2651,474.0,0.559,Payoya,Cabra,Veterinarian intervention
3344,1894,2023-06-10,3.64,3.18,8.44,6.82,33,2679,610.0,0.56,Payoya,Cabra,Veterinarian intervention
3345,1894,2023-06-13,4.43,3.42,8.69,7.85,103,3419,598.0,0.571,Payoya,Cabra,Veterinarian intervention
3346,1894,2023-06-16,4.3,3.35,8.54,7.65,31,3473,582.0,0.565,Payoya,Cabra,Veterinarian intervention
3347,1894,2023-06-19,3.57,3.23,8.38,6.8,20,2207,640.0,0.566,Payoya,Cabra,Veterinarian intervention
3348,1906,2023-06-01,4.14,3.33,8.7,7.47,56,986,520.0,0.558,Malagueña,Cabra,Treatment
3349,1906,2023-06-05,4.15,3.38,8.77,7.53,26,906,522.0,0.559,Malagueña,Cabra,Treatment
3350,1906,2023-06-07,3.97,3.42,8.66,7.390000000000001,32,3647,561.0,0.564,Malagueña,Cabra,Veterinarian intervention
3351,1906,2023-06-12,4.32,3.47,8.84,7.790000000000001,69,1851,550.0,0.561,Malagueña,Cabra,Treatment
3352,1906,2023-06-14,4.28,3.47,8.8,7.75,43,1595,569.0,0.559,Malagueña,Cabra,Treatment
3353,1906,2023-06-19,4.09,3.38,8.7,7.47,106,1226,563.0,0.561,Malagueña,Cabra,Veterinarian intervention
3354,1910,2023-06-02,3.9,3.26,8.81,7.16,529,1121,474.0,0.57,Florida,Cabra,Veterinarian intervention
3355,1910,2023-06-05,4.78,3.21,8.67,7.99,635,1003,487.0,0.564,Florida,Cabra,Veterinarian intervention
3356,1910,2023-06-11,3.8,3.27,8.8,7.07,978,1109,421.0,0.569,Florida,Cabra,Veterinarian intervention
3357,1910,2023-06-14,3.97,3.29,8.81,7.26,254,1029,460.0,0.571,Florida,Cabra,Veterinarian intervention
3358,1910,2023-06-15,3.72,3.19,8.45,6.91,18,1082,484.0,0.536,Florida,Cabra,Veterinarian intervention
3359,1910,2023-06-17,4.04,3.25,8.7,7.29,10,1110,451.0,0.57,Florida,Cabra,Veterinarian intervention
3360,1910,2023-06-20,3.85,3.25,8.67,7.1,125,1037,520.0,0.566,Florida,Cabra,Veterinarian intervention
3361,1908,2023-06-01,4.77,3.37,8.7,8.14,265,2797,380.0,0.575,Florida,Cabra,Veterinarian intervention
3362,1908,2023-06-05,4.95,3.42,8.68,8.370000000000001,127,2381,366.0,0.569,Florida,Cabra,Veterinarian intervention
3363,1908,2023-06-07,4.9,3.39,8.75,8.290000000000001,291,2054,358.0,0.573,Florida,Cabra,Veterinarian intervention
3364,1908,2023-06-12,4.96,3.31,8.64,8.27,259,2759,332.0,0.576,Florida,Cabra,Veterinarian intervention
3365,1908,2023-06-14,5.14,3.44,8.72,8.58,108,2494,391.0,0.568,Florida,Cabra,Veterinarian intervention
3366,1908,2023-06-19,4.81,3.2,8.35,8.01,36,3225,313.0,0.567,Florida,Cabra,Veterinarian intervention
3386,1892,2023-06-26,4.64,3.15,8.62,7.789999999999999,39,911,587.0,0.559,Payoya,Cabra,Treatment
3710,750,2023-07-24,4.43,3.47,12.89,7.9,30,1405,391.0,0.558,Malagueña,Cabra,Treatment
3711,750,2023-07-26,4.44,3.45,12.8,7.89,25,1556,459.0,0.555,Malagueña,Cabra,Treatment
3713,1901,2023-07-25,4.2,3.47,12.87,7.67,31,1516,511.0,0.565,Malagueña,Cabra,Treatment
3714,1902,2023-07-25,3.86,3.18,12.11,7.04,134,1470,600.0,0.565,Malagueña,Cabra,Veterinarian intervention
3715,1905,2023-07-26,4.16,3.68,13.21,7.84,0,1962,521.0,0.569,Murciano-granadina,Cabra,Treatment
3797,1898,2023-08-02,4.17,3.53,7.7,7.699999999999999,56,2947,0.0,0.576,Florida,Cabra,Veterinarian intervention
3798,1912,2023-08-01,4.65,3.16,7.81,7.8100000000000005,43,1230,562.0,0.555,Murciano-granadina,Cabra,Treatment
3806,1901,2023-08-02,4.1,3.57,12.8,7.67,27,1866,533.0,0.562,Malagueña,Cabra,Treatment
3807,1902,2023-07-31,4.12,3.28,12.38,7.4,0,2383,650.0,0.558,Malagueña,Cabra,Veterinarian intervention
3808,1902,2023-08-02,4.11,3.19,12.28,7.3,754,2012,634.0,0.554,Malagueña,Cabra,Veterinarian intervention
3809,1905,2023-08-03,4.17,3.75,13.15,7.92,159,1738,569.0,0.57,Murciano-granadina,Cabra,Veterinarian intervention
3810,1524,2023-08-01,3.97,3.19,7.16,7.16,0,2543,393.0,0.51,Florida,Cabra,Veterinarian intervention
3811,1893,2023-08-01,3.82,3.4,8.25,7.22,0,2063,352.0,0.593,Payoya,Cabra,Veterinarian intervention
3824,1917,2023-08-04,3.26,3.18,8.79,6.44,10,278,239.0,0.52,Frisona,Vaca,Treatment
3825,1905,2023-08-05,4.14,3.78,13.2,7.92,121,1710,594.0,0.567,Murciano-granadina,Cabra,Veterinarian intervention
3827,1524,2023-08-07,3.73,3.23,6.96,6.96,215,2511,429.0,0.502,Florida,Cabra,Veterinarian intervention
3828,1524,2023-08-06,3.83,3.27,7.1,7.1,231,3042,415.0,0.512,Florida,Cabra,Veterinarian intervention
3829,1524,2023-08-04,4.11,3.42,7.53,7.53,115,3459,448.0,0.538,Florida,Cabra,Veterinarian intervention
3830,1898,2023-08-06,4.15,3.63,7.78,7.78,71,3112,0.0,0.579,Florida,Cabra,Veterinarian intervention
3831,1898,2023-08-04,4.37,3.59,7.96,7.96,40,3142,0.0,0.571,Florida,Cabra,Veterinarian intervention
3832,1903,2023-08-05,4.19,3.22,7.41,7.41,44,1792,565.0,0.546,Malagueña,Cabra,Treatment
3833,1911,2023-08-07,4.13,3.11,7.24,7.24,79,1916,438.0,0.558,Murciano-granadina,Cabra,Treatment
3834,1903,2023-08-06,4.23,3.13,7.36,7.36,136,1624,565.0,0.536,Malagueña,Cabra,Veterinarian intervention
3835,1911,2023-08-05,4.17,3.0,7.17,7.17,49,1634,435.0,0.555,Murciano-granadina,Cabra,Treatment
3836,1911,2023-08-03,4.0,2.98,6.98,6.98,32,1511,437.0,0.558,Murciano-granadina,Cabra,Treatment
3837,1912,2023-08-05,4.51,3.19,7.7,7.699999999999999,32,1177,586.0,0.56,Murciano-granadina,Cabra,Treatment
3838,1912,2023-08-03,4.76,3.17,7.93,7.93,68,1368,570.0,0.557,Murciano-granadina,Cabra,Treatment
3839,750,2023-08-03,4.44,3.59,12.97,8.03,51,2102,445.0,0.557,Malagueña,Cabra,Veterinarian intervention
3841,1901,2023-08-04,4.04,3.62,12.86,7.66,14,1823,478.0,0.56,Malagueña,Cabra,Treatment
3842,1902,2023-08-04,4.16,3.29,12.52,7.45,35,2233,637.0,0.556,Malagueña,Cabra,Treatment
3618,1867,2023-07-20,5.72,4.49,10.2,10.21,37,1135,0.0,0.573,Assaf,Oveja,Treatment
3619,1867,2023-07-18,5.92,4.6,10.32,10.52,24,982,0.0,0.58,Assaf,Oveja,Treatment
3621,750,2023-07-18,4.46,3.4,12.84,7.86,38,1475,491.0,0.555,Malagueña,Cabra,Treatment
3623,1901,2023-07-17,4.17,3.5,12.78,7.67,193,1858,519.0,0.563,Malagueña,Cabra,Veterinarian intervention
3624,1901,2023-07-19,4.07,3.44,12.61,7.51,55,1877,480.0,0.558,Malagueña,Cabra,Treatment
3625,1902,2023-07-17,3.87,3.16,12.05,7.03,49,2005,648.0,0.557,Malagueña,Cabra,Veterinarian intervention
3626,1902,2023-07-19,4.02,3.18,12.22,7.2,105,1988,618.0,0.558,Malagueña,Cabra,Veterinarian intervention
3627,1905,2023-07-20,4.41,3.6,13.31,8.01,0,2127,523.0,0.564,Murciano-granadina,Cabra,Treatment
3656,1894,2023-07-19,3.31,3.29,8.38,6.6,35,2246,634.0,0.565,Payoya,Cabra,Veterinarian intervention
3657,1894,2023-07-20,3.34,3.27,8.32,6.61,44,2674,653.0,0.561,Payoya,Cabra,Veterinarian intervention
3658,1906,2023-07-19,3.83,3.24,8.56,7.07,16,853,543.0,0.558,Malagueña,Cabra,Treatment
3659,1906,2023-07-20,3.76,3.22,8.5,6.98,39,772,553.0,0.556,Malagueña,Cabra,Treatment
3660,1908,2023-07-19,5.12,3.24,8.48,8.36,253,1706,315.0,0.568,Florida,Cabra,Veterinarian intervention
3661,1908,2023-07-20,5.1,3.26,8.54,8.36,122,1871,362.0,0.576,Florida,Cabra,Veterinarian intervention
3662,1909,2023-07-19,4.2,3.16,8.29,7.36,47,1710,520.0,0.563,Florida,Cabra,Treatment
3663,1910,2023-07-20,4.06,3.19,8.6,7.25,455,1017,588.0,0.568,Florida,Cabra,Veterinarian intervention
3670,1524,2023-07-20,3.85,3.3,7.15,7.15,1065,2608,391.0,0.537,Florida,Cabra,Veterinarian intervention
3671,1898,2023-07-21,4.07,3.48,7.55,7.550000000000001,65,2346,0.0,0.579,Florida,Cabra,Treatment
3672,1903,2023-07-20,4.28,3.1,7.38,7.380000000000001,0,1492,578.0,0.554,Malagueña,Cabra,Treatment
3673,1912,2023-07-20,4.39,3.15,7.54,7.539999999999999,0,1085,551.0,0.564,Murciano-granadina,Cabra,Treatment
3674,750,2023-07-22,4.32,3.38,12.66,7.7,22,1449,400.0,0.556,Malagueña,Cabra,Treatment
3677,1901,2023-07-21,3.98,3.42,12.41,7.4,24,2062,478.0,0.556,Malagueña,Cabra,Treatment
3678,1901,2023-07-23,4.01,3.45,12.58,7.46,17,2013,365.0,0.561,Malagueña,Cabra,Veterinarian intervention
3679,1902,2023-07-21,3.88,3.08,11.98,6.96,191,1835,693.0,0.556,Malagueña,Cabra,Veterinarian intervention
3680,1902,2023-07-23,3.95,3.17,12.19,7.12,103,1891,648.0,0.558,Malagueña,Cabra,Veterinarian intervention
3729,1867,2023-07-27,5.85,4.8,10.42,10.649999999999999,28,1095,0.0,0.578,Assaf,Oveja,Treatment
3730,1867,2023-07-25,6.11,4.79,10.45,10.9,26,1025,0.0,0.583,Assaf,Oveja,Treatment
3750,750,2023-07-30,4.44,3.48,12.84,7.92,87,1405,405.0,0.562,Malagueña,Cabra,Treatment
3753,1901,2023-07-27,4.22,3.46,12.87,7.68,24,1464,491.0,0.563,Malagueña,Cabra,Treatment
3648,1908,2023-07-17,5.22,3.31,8.54,8.53,52,2110,359.0,0.573,Florida,Cabra,Veterinarian intervention
3649,1908,2023-07-18,4.87,3.26,8.43,8.13,46,1840,317.0,0.565,Florida,Cabra,Veterinarian intervention
3650,1909,2023-07-13,3.99,3.2,8.27,7.19,50,1564,550.0,0.566,Florida,Cabra,Treatment
3651,1909,2023-07-15,4.21,3.14,8.22,7.35,54,1675,554.0,0.559,Florida,Cabra,Treatment
3652,1909,2023-07-17,4.23,3.14,8.27,7.37,57,1647,509.0,0.562,Florida,Cabra,Treatment
3653,1910,2023-07-15,4.21,3.17,8.64,7.38,6,658,557.0,0.571,Florida,Cabra,Treatment
3654,1910,2023-07-16,4.0,3.26,8.67,7.26,7,1011,547.0,0.57,Florida,Cabra,Treatment
3655,1910,2023-07-17,4.37,3.22,8.6,7.59,45,857,568.0,0.568,Florida,Cabra,Treatment
3685,1894,2023-07-21,3.3,3.36,8.43,6.66,26,2067,651.0,0.565,Payoya,Cabra,Veterinarian intervention
3686,1894,2023-07-23,3.72,3.4,8.44,7.12,32,2696,699.0,0.566,Payoya,Cabra,Veterinarian intervention
3687,1894,2023-07-24,3.66,3.32,8.42,6.98,34,2123,608.0,0.565,Payoya,Cabra,Veterinarian intervention
3688,1906,2023-07-21,3.84,3.27,8.55,7.11,45,858,559.0,0.561,Malagueña,Cabra,Treatment
3689,1906,2023-07-22,3.76,3.29,8.61,7.05,21,829,552.0,0.559,Malagueña,Cabra,Treatment
3690,1906,2023-07-23,3.92,3.38,8.67,7.3,24,1456,584.0,0.559,Malagueña,Cabra,Treatment
3691,1906,2023-07-24,3.85,3.34,8.63,7.19,23,1022,558.0,0.558,Malagueña,Cabra,Treatment
3692,1907,2023-07-21,4.3,3.65,8.79,7.95,22,2369,681.0,0.571,Malagueña,Cabra,Treatment
3693,1907,2023-07-24,4.49,3.66,8.75,8.15,15,1689,701.0,0.568,Malagueña,Cabra,Treatment
3694,1908,2023-07-21,4.86,3.26,8.43,8.12,56,1682,334.0,0.569,Florida,Cabra,Veterinarian intervention
3695,1908,2023-07-22,4.81,3.28,8.47,8.09,66,1746,325.0,0.57,Florida,Cabra,Veterinarian intervention
3696,1908,2023-07-23,4.44,3.29,8.43,7.73,54,1877,467.0,0.57,Florida,Cabra,Treatment
3697,1908,2023-07-24,4.72,3.36,8.49,8.08,51,1958,409.0,0.569,Florida,Cabra,Treatment
3698,1909,2023-07-21,4.1,3.24,8.3,7.34,63,2169,480.0,0.566,Florida,Cabra,Treatment
3699,1909,2023-07-23,4.11,3.32,8.35,7.43,39,2711,453.0,0.568,Florida,Cabra,Veterinarian intervention
3700,1910,2023-07-23,3.78,3.29,8.71,7.07,370,692,580.0,0.573,Florida,Cabra,Veterinarian intervention
3704,1898,2023-07-25,4.27,3.6,7.87,7.869999999999999,75,3122,0.0,0.577,Florida,Cabra,Veterinarian intervention
3705,1911,2023-07-24,4.01,2.98,6.99,6.99,26,1614,379.0,0.564,Murciano-granadina,Cabra,Treatment
3716,1894,2023-07-26,3.62,3.3,8.41,6.92,32,2182,628.0,0.565,Payoya,Cabra,Veterinarian intervention
